"","bag_ID","rhodo_acer","DM_start_g","DM_end_g","tin_g","tin_DM_g","tin_ash_g","date_dep","date_coll","stream","QC","hole","notes","unique.id","DM_start_handloss_g","afdm_start","prop_sample_afdm","afdm_final","percent_afdm_rem_C","bag_n"
"363","C0075","A",5.03,0.88,2.031,2.5947,2.1941,2017-12-11,2018-02-08,"WS01","","","","C0075/A/2017-12-11/2018-02-08/WS01",4.6775,4.45542541721053,0.710661699485542,0.625382295547277,14.0364215980709,"0075"
"364","C0076","A",4.94,0.47,3.6703,4.0459,3.7062,2017-12-11,2018-02-08,"WS01","","","","C0076/A/2017-12-11/2018-02-08/WS01",4.5875,4.36969836482166,0.904419595314164,0.425077209797657,9.72783872726204,"0076"
"365","C0077","A",4.95,2.61,3.4989,5.3516,3.7654,2017-12-11,2018-02-08,"WS13","","","","C0077/A/2017-12-11/2018-02-08/WS13",4.5975,4.37922359286486,0.856155880606682,2.23456684838344,51.0265530178512,"0077"
"366","C0078","A",5.06,2.94,1.7697,3.0157,1.875,2017-12-11,2018-02-08,"WS13","","","","C0078/A/2017-12-11/2018-02-08/WS13",4.7075,4.48400110134015,0.915489566613162,2.6915393258427,60.0253939509128,"0078"
"367","C0079","A",4.93,2.72,3.5144,5.3544,3.6853,2017-12-11,2018-02-08,"WS13","","","","C0079/A/2017-12-11/2018-02-08/WS13",4.5775,4.36017313677845,0.907119565217392,2.46736521739131,56.5886982005109,"0079"
"368","C0080","A",5.02,3.01,2.0769,3.1726,2.1744,2017-12-11,2018-02-08,"WS13","","","","C0080/A/2017-12-11/2018-02-08/WS13",4.6675,4.44590018916732,0.911015788993338,2.74215752486995,61.6783420273663,"0080"
"369","C0081","A",4.92,2.73,3.5256,4.9474,3.6938,2017-12-11,2018-02-08,"WS06","","","","C0081/A/2017-12-11/2018-02-08/WS06",4.5675,4.35064790873524,0.88169925446617,2.40703896469264,55.3259885696515,"0081"
"370","C0082","A",4.98,3.07,1.7536,2.9987,1.8909,2017-12-11,2018-02-08,"WS06","","","","C0082/A/2017-12-11/2018-02-08/WS06",4.6275,4.40779927699449,0.889727732712232,2.73146413942655,61.9688866887113,"0082"
"371","C0083","A",5.04,3,3.5261,4.7462,3.6735,2017-12-11,2018-02-08,"WS06","","","","C0083/A/2017-12-11/2018-02-08/WS06",4.6875,4.46495064525374,0.879190230308991,2.63757069092697,59.0727849081764,"0083"
"372","C0084","A",5,3.24,2.1281,3.2129,2.2577,2017-12-11,2018-02-08,"WS06","","","","C0084/A/2017-12-11/2018-02-08/WS06",4.6475,4.4268497330809,0.880530973451327,2.8529203539823,64.4458367914103,"0084"
"373","C0085","A",5.07,2.48,2.1506,3.0291,2.2676,2017-12-11,2018-02-08,"WS14","","","","C0085/A/2017-12-11/2018-02-08/WS14",4.7175,4.49352632938336,0.86681844052362,2.14970973249858,47.8401499161479,"0085"
"374","C0086","A",4.98,2.54,1.7393,2.9966,1.8868,2017-12-11,2018-02-08,"WS14","","","","C0086/A/2017-12-11/2018-02-08/WS14",4.6275,4.40779927699449,0.882685118905591,2.2420202020202,50.8648434542362,"0086"
"375","C0087","A",4.91,2.3,3.5312,5.1337,3.6682,2017-12-11,2018-02-08,"WS14","","","","C0087/A/2017-12-11/2018-02-08/WS14",4.5575,4.34112268069203,0.914508580343214,2.10336973478939,48.4522067101335,"0087"
"376","C0088","A",4.96,2.63,3.5368,5.1539,3.6824,2017-12-11,2018-02-08,"WS14","","","","C0088/A/2017-12-11/2018-02-08/WS14",4.6075,4.38874882090807,0.909962278152248,2.39320079154041,54.5303659243191,"0088"
"377","C0089","A",4.98,3.05,2.1443,3.2274,2.2279,2017-12-11,2018-02-08,"WS18","","","","C0089/A/2017-12-11/2018-02-08/WS18",4.6275,4.40779927699449,0.922814144584987,2.81458314098421,63.854612338504,"0089"
"378","C0090","A",4.94,2.39,3.5373,5.3423,3.6833,2017-12-11,2018-02-08,"WS18","","","","C0090/A/2017-12-11/2018-02-08/WS18",4.5875,4.36969836482166,0.919113573407202,2.19668144044321,50.2707797436922,"0090"
"379","C0091","A",5.08,3.33,3.6578,5.2969,3.7839,2017-12-11,2018-02-08,"WS18","","","","C0091/A/2017-12-11/2018-02-08/WS18",4.7275,4.50305155742657,0.923067537063022,3.07381489841986,68.2607085266531,"0091"
"380","C0092","A",4.97,2.74,3.662,5.2292,3.8114,2017-12-11,2018-02-08,"WS18","","","","C0092/A/2017-12-11/2018-02-08/WS18",4.6175,4.39827404895128,0.904670750382848,2.478797856049,56.3584221551644,"0092"
"381","C0093","A",5.05,2.39,3.5142,4.7206,3.6241,2017-12-11,2018-02-08,"WS07","","","","C0093/A/2017-12-11/2018-02-08/WS07",4.6975,4.47447587329694,0.908902519893899,2.17227702254642,48.5481894205815,"0093"
"382","C0094","A",5.05,2.43,2.0074,3.2026,2.1262,2017-12-11,2018-02-08,"WS07","","","","C0094/A/2017-12-11/2018-02-08/WS07",4.6975,4.47447587329694,0.900602409638554,2.18846385542169,48.9099487267802,"0094"
"383","C0095","A",5.1,2.45,2.1244,3.1994,2.2744,2017-12-11,2018-02-08,"WS07","","","","C0095/A/2017-12-11/2018-02-08/WS07",4.7475,4.52210201351298,0.86046511627907,2.10813953488372,46.6185753568619,"0095"
"384","C0096","A",4.95,1.1,3.5348,4.4902,3.8008,2017-12-11,2018-02-08,"WS07","","","","C0096/A/2017-12-11/2018-02-08/WS07",4.5975,4.37922359286486,0.72158258321122,0.793740841532342,18.1251499198533,"0096"
"385","C0097","R",4.99,2.94,3.6233,6.5554,3.8209,2018-01-11,2018-03-08,"WS01","","","","C0097/R/2018-01-11/2018-03-08/WS01",4.93375,4.71511355551684,0.932608028375567,2.74186760342417,58.1506165469989,"0097"
"386","C0098","R",4.94,3.66,3.611,7.242,3.8467,2018-01-11,2018-03-08,"WS01","","","","C0098/R/2018-01-11/2018-03-08/WS01",4.88375,4.6673292782884,0.935086752960617,3.42241751583586,73.3271066122621,"0098"
"387","C0099","R",5.01,3.56,3.5452,7.1098,3.8151,2018-01-11,2018-03-08,"WS01","","","","C0099/R/2018-01-11/2018-03-08/WS01",4.95375,4.73422726640822,0.924283229534871,3.29044829714414,69.5033869728131,"0099"
"388","C0100","R",5.08,3.9,3.5155,7.4185,3.8145,2018-01-11,2018-03-08,"WS01","","","","C0100/R/2018-01-11/2018-03-08/WS01",5.02375,4.80112525452804,0.923392262362285,3.60122982321291,75.0080373307594,"0100"
"389","C0101","R",5.07,4.35,3.6616,7.9825,3.9176,2018-01-11,2018-03-08,"WS13","","","","C0101/R/2018-01-11/2018-03-08/WS13",5.01375,4.79156839908236,0.940753083848272,4.09227591473998,85.4057705932718,"0101"
"390","C0102","R",4.93,3.71,3.563,7.283,3.8069,2018-01-11,2018-03-08,"WS13","","","","C0102/R/2018-01-11/2018-03-08/WS13",4.87375,4.65777242284271,0.934435483870968,3.46675564516129,74.4294768065434,"0102"
"391","C0103","R",4.98,4.22,3.6719,7.9123,3.9377,2018-01-11,2018-03-08,"WS13","","","","C0103/R/2018-01-11/2018-03-08/WS13",4.92375,4.70555670007115,0.937317234223186,3.95547872842185,84.0597400167771,"0103"
"392","C0104","R",4.96,3.84,3.6357,7.4508,3.936,2018-01-11,2018-03-08,"WS13","","","","C0104/R/2018-01-11/2018-03-08/WS13",4.90375,4.68644298917978,0.921286466934025,3.53774003302666,75.4888097688314,"0104"
"393","C0105","R",5.04,2.22,3.6168,5.8378,3.728,2018-01-11,2018-03-08,"WS08","","","","C0105/R/2018-01-11/2018-03-08/WS08",4.98375,4.76289783274529,0.94993246285457,2.10885006753715,44.2766177564977,"0105"
"395","C0107","R",5.01,3.86,3.52,7.3638,3.7453,2018-01-11,2018-03-08,"WS08","","","","C0107/R/2018-01-11/2018-03-08/WS08",4.95375,4.73422726640822,0.941386128310526,3.63375045527863,76.754879958171,"0107"
"396","C0108","R",5.01,1.17,3.5189,4.6935,3.5929,2018-01-11,2018-03-08,"WS08","","","","C0108/R/2018-01-11/2018-03-08/WS08",4.95375,4.73422726640822,0.936999829729269,1.09628980078325,23.1566787797026,"0108"
"397","C0109","R",5,4.19,3.6556,7.8094,3.8961,2018-01-11,2018-03-08,"WS02","","","","C0109/R/2018-01-11/2018-03-08/WS02",4.94375,4.72467041096253,0.942101208531947,3.94740406374886,83.5487710336322,"0109"
"398","C0110","R",4.97,4.25,3.5492,7.804,3.77,2018-01-11,2018-03-08,"WS02","","","","C0110/R/2018-01-11/2018-03-08/WS02",4.91375,4.69599984462547,0.948105668891605,4.02944909278932,85.805988630962,"0110"
"399","C0111","R",4.95,4.14,3.5172,7.6335,3.7575,2018-01-11,2018-03-08,"WS02","","","","C0111/R/2018-01-11/2018-03-08/WS02",4.89375,4.67688613373409,0.941622330733912,3.89831644923839,83.3528193282295,"0111"
"400","C0112","R",5.02,3.76,3.6342,7.9968,3.8964,2018-01-11,2018-03-08,"WS02","","","","C0112/R/2018-01-11/2018-03-08/WS02",4.96375,4.74378412185391,0.939898225828634,3.53401732911566,74.4978531555635,"0112"
"401","C0113","R",4.94,3.45,3.5296,7.0969,3.9499,2018-01-11,2018-03-08,"WS07","","","","C0113/R/2018-01-11/2018-03-08/WS07",4.88375,4.6673292782884,0.882179799848625,3.04352030947776,65.2090334323675,"0113"
"402","C0114","R",4.92,3.76,3.5113,7.2824,3.7494,2018-01-11,2018-03-08,"WS07","","","","C0114/R/2018-01-11/2018-03-08/WS07",4.86375,4.64821556739702,0.936861923576675,3.5226008326483,75.7839386227292,"0114"
"403","C0115","R",5.05,3.18,3.5265,6.6916,3.7275,2018-01-11,2018-03-08,"WS07","","","","C0115/R/2018-01-11/2018-03-08/WS07",4.99375,4.77245468819098,0.936494897475593,2.97805377397239,62.4008810673744,"0115"
"404","C0116","R",5.04,3.32,3.5388,6.8394,3.8133,2018-01-11,2018-03-08,"WS07","","","","C0116/R/2018-01-11/2018-03-08/WS07",4.98375,4.76289783274529,0.916833303035812,3.04388656607889,63.9082901411813,"0116"
"405","C0117","R",4.99,4.53,3.6278,8.1226,3.8566,2018-01-11,2018-03-08,"WS32","","","","C0117/R/2018-01-11/2018-03-08/WS32",4.93375,4.71511355551684,0.949096734003738,4.29940820503693,91.1835559083509,"0117"
"406","C0118","R",5.07,4.25,3.6682,7.9029,3.9444,2018-01-11,2018-03-08,"WS32","","","","C0118/R/2018-01-11/2018-03-08/WS32",5.01375,4.79156839908236,0.934776961768248,3.97280208751505,82.9123526291703,"0118"
"407","C0119","R",4.93,4.35,3.5323,7.8696,3.8056,2018-01-11,2018-03-08,"WS32","","","","C0119/R/2018-01-11/2018-03-08/WS32",4.87375,4.65777242284271,0.936988449035114,4.07589975330275,87.5074903469664,"0119"
"408","C0120","R",5.05,4.5,3.5378,8.0261,3.8376,2018-01-11,2018-03-08,"WS32","","","","C0120/R/2018-01-11/2018-03-08/WS32",4.99375,4.77245468819098,0.933204108459773,4.19941848806898,87.9928414712888,"0120"
"409","C0121","R",4.94,4.14,3.6288,7.7605,3.8377,2018-01-11,2018-03-08,"WS31","","","","C0121/R/2018-01-11/2018-03-08/WS31",4.88375,4.6673292782884,0.949439697945156,3.93068034949294,84.2169068245899,"0121"
"410","C0122","R",5.05,4.36,3.6064,7.9441,3.8282,2018-01-11,2018-03-08,"WS31","","","","C0122/R/2018-01-11/2018-03-08/WS31",4.99375,4.77245468819098,0.948866911035802,4.1370597321161,86.686202434837,"0122"
"411","C0123","R",5.02,4.25,3.6271,7.8649,3.8454,2018-01-11,2018-03-08,"WS31","","","","C0123/R/2018-01-11/2018-03-08/WS31",4.96375,4.74378412185391,0.948487422719336,4.03107154655718,84.975864057275,"0123"
"412","C0124","R",5.01,4.12,3.6702,7.7831,3.9007,2018-01-11,2018-03-08,"WS31","","","","C0124/R/2018-01-11/2018-03-08/WS31",4.95375,4.73422726640822,0.943956818789662,3.88910209341341,82.1486142207111,"0124"
"413","C0125","R",5.04,4.27,3.6584,7.9377,3.8967,2018-01-11,2018-03-08,"WS06","","","","C0125/R/2018-01-11/2018-03-08/WS06",4.98375,4.76289783274529,0.944313322272334,4.03221788610287,84.6589204240549,"0125"
"414","C0126","R",5.07,4.27,3.527,7.7678,3.8236,2018-01-11,2018-03-08,"WS06","","","","C0126/R/2018-01-11/2018-03-08/WS06",5.01375,4.79156839908236,0.930060365968685,3.97135776268629,82.8822095797871,"0126"
"415","C0127","R",4.92,3.96,3.6791,7.6052,3.8907,2018-01-11,2018-03-08,"WS06","","","","C0127/R/2018-01-11/2018-03-08/WS06",4.86375,4.64821556739702,0.946104276508494,3.74657293497364,80.6023920502401,"0127"
"416","C0128","R",4.98,4.03,3.6377,7.5474,NA,2018-01-11,2018-03-08,"WS06","","","","C0128/R/2018-01-11/2018-03-08/WS06",4.92375,4.70555670007115,NA,NA,NA,"0128"
"417","C0129","R",5.09,3.51,3.6708,7.1737,3.8394,2018-01-11,2018-03-08,"WS36","","","","C0129/R/2018-01-11/2018-03-08/WS36",5.03375,4.81068210997373,0.951868451854178,3.34105826600816,69.4508219339899,"0129"
"418","C0130","R",5,3.99,3.5551,7.5323,3.7755,2018-01-11,2018-03-08,"WS36","","","","C0130/R/2018-01-11/2018-03-08/WS36",4.94375,4.72467041096253,0.944584129538369,3.76889067685809,79.7704463810477,"0130"
"419","C0131","R",4.93,3.51,3.519,7.0115,3.742,2018-01-11,2018-03-08,"WS36","","","","C0131/R/2018-01-11/2018-03-08/WS36",4.87375,4.65777242284271,0.936148890479599,3.28588260558339,70.5462248320404,"0131"
"420","C0132","R",5.02,4.06,3.6444,7.6955,3.8554,2018-01-11,2018-03-08,"WS36","","","","C0132/R/2018-01-11/2018-03-08/WS36",4.96375,4.74378412185391,0.947915381007628,3.84853644689097,81.1279844957812,"0132"
"421","C0133","R",5.05,4.39,3.652,8.0368,3.8604,2018-01-11,2018-03-08,"WS14","","","","C0133/R/2018-01-11/2018-03-08/WS14",4.99375,4.77245468819098,0.952472176610108,4.18135285531837,87.6143018322367,"0133"
"422","C0134","R",5.05,4.41,3.6597,8.0487,3.9509,2018-01-11,2018-03-08,"WS14","","","","C0134/R/2018-01-11/2018-03-08/WS14",4.99375,4.77245468819098,0.933652312599681,4.11740669856459,86.274401069805,"0134"
"423","C0135","R",4.94,4.05,3.6173,7.6617,3.8412,2018-01-11,2018-03-08,"WS14","","","","C0135/R/2018-01-11/2018-03-08/WS14",4.88375,4.6673292782884,0.944639501532984,3.82578998120858,81.9695751702262,"0135"
"424","C0136","R",5.09,4.17,3.6566,7.7673,3.9082,2018-01-11,2018-03-08,"WS14","","","","C0136/R/2018-01-11/2018-03-08/WS14",5.03375,4.81068210997373,0.938793879387939,3.9147704770477,81.3766195220303,"0136"
"425","C0137","R",4.94,4.25,3.6211,7.7775,3.8629,2018-01-11,2018-03-08,"WS18","","","","C0137/R/2018-01-11/2018-03-08/WS18",4.88375,4.6673292782884,0.941824655952266,4.00275478779713,85.761139811096,"0137"
"426","C0138","R",5.05,4.19,3.6642,7.8393,3.9271,2018-01-11,2018-03-08,"WS18","","","","C0138/R/2018-01-11/2018-03-08/WS18",4.99375,4.77245468819098,0.937031448348543,3.92616176858039,82.2671355748089,"0138"
"427","C0139","R",5.05,4.18,3.5298,7.6701,3.7654,2018-01-11,2018-03-08,"WS18","","","","C0139/R/2018-01-11/2018-03-08/WS18",4.99375,4.77245468819098,0.943095910924329,3.9421409076637,82.6019557067389,"0139"
"428","C0140","R",5.1,4.04,3.573,7.6071,3.8406,2018-01-11,2018-03-08,"WS18","","","","C0140/R/2018-01-11/2018-03-08/WS18",5.04375,4.82023896541942,0.93366550159887,3.77200862645943,78.253560736718,"0140"
"429","C0141","R",4.96,4.26,3.6527,7.8939,3.8542,2018-01-11,2018-03-08,"WS27","","","","C0141/R/2018-01-11/2018-03-08/WS27",4.90375,4.68644298917978,0.952489861359992,4.05760680939357,86.5818024194877,"0141"
"430","C0142","R",4.91,4.06,3.6615,7.7132,3.8787,2018-01-11,2018-03-08,"WS27","","","tin mass? Note on datasheet: ""orig had A. leaves in it, reweighed w/R (3.6615)","C0142/R/2018-01-11/2018-03-08/WS27",4.85375,4.63865871195133,0.946392872127749,3.84235506083866,82.833320997274,"0142"
"431","C0143","R",4.97,4.19,3.6278,7.8121,3.8878,2018-01-11,2018-03-08,"WS27","","","","C0143/R/2018-01-11/2018-03-08/WS27",4.91375,4.69599984462547,0.93786296393662,3.92964581889444,83.6807058967834,"0143"
"432","C0144","R",4.97,4.21,3.6837,7.8186,3.9212,2018-01-11,2018-03-08,"WS27","","","","C0144/R/2018-01-11/2018-03-08/WS27",4.91375,4.69599984462547,0.942562093400082,3.96818641321435,84.5014170465935,"0144"
"433","C0145","A",5.08,2.89,3.535,6.4047,3.8968,2018-01-11,2018-03-08,"WS31","","","","C0145/A/2018-01-11/2018-03-08/WS31",4.7275,4.50305155742657,0.873924103564833,2.52564065930237,56.0873138380351,"0145"
"434","C0146","A",5.01,2.4,3.6306,5.9998,3.8402,2018-01-11,2018-03-08,"WS31","","","","C0146/A/2018-01-11/2018-03-08/WS31",4.6575,4.43637496112411,0.911531318588553,2.18767516461253,49.3122241420775,"0146"
"435","C0147","A",4.94,2.84,3.6474,6.4577,4.0258,2018-01-11,2018-03-08,"WS31","","","","C0147/A/2018-01-11/2018-03-08/WS31",4.5875,4.36969836482166,0.865352453474718,2.4576009678682,56.2418904621235,"0147"
"436","C0148","A",4.93,2.98,3.5301,6.4836,4.0527,2018-01-11,2018-03-08,"WS31","","","","C0148/A/2018-01-11/2018-03-08/WS31",4.5775,4.36017313677845,0.823057389537837,2.45271102082275,56.252606120934,"0148"
"437","C0149","A",4.96,1.73,3.55,5.2512,3.7067,2018-01-11,2018-03-08,"WS36","","","","C0149/A/2018-01-11/2018-03-08/WS36",4.6075,4.38874882090807,0.907888549259346,1.57064719021867,35.7880401524936,"0149"
"438","C0150","A",5.02,1.99,3.5326,5.4826,3.6741,2018-01-11,2018-03-08,"WS36","","","","C0150/A/2018-01-11/2018-03-08/WS36",4.6675,4.44590018916732,0.927435897435897,1.84559743589744,41.5123452477484,"0150"
"439","C0151","A",4.98,1.98,3.6573,5.5923,3.9293,2018-01-11,2018-03-08,"WS36","","","","C0151/A/2018-01-11/2018-03-08/WS36",4.6275,4.40779927699449,0.859431524547804,1.70167441860465,38.6059870622094,"0151"
"440","C0152","A",5.1,2.29,3.5165,5.757,3.883,2018-01-11,2018-03-08,"WS36","","","","C0152/A/2018-01-11/2018-03-08/WS36",4.7475,4.52210201351298,0.836420441865655,1.91540281187235,42.3564706445968,"0152"
"441","C0153","A",4.92,1.77,3.5127,5.2443,3.8668,2018-01-11,2018-03-08,"WS06","","","","C0153/A/2018-01-11/2018-03-08/WS06",4.5675,4.35064790873524,0.795507045507046,1.40804747054747,32.3640869149717,"0153"
"442","C0154","A",5.03,2.1,3.5294,5.5838,3.9965,2018-01-11,2018-03-08,"WS06","","","","C0154/A/2018-01-11/2018-03-08/WS06",4.6775,4.45542541721053,0.772634345794392,1.62253212616822,36.4169966778182,"0154"
"443","C0155","A",5,2.67,3.6242,6.2613,4.1569,2018-01-11,2018-03-08,"WS06","","","","C0155/A/2018-01-11/2018-03-08/WS06",4.6475,4.4268497330809,0.797997800614311,2.13065412764021,48.1302564150368,"0155"
"444","C0156","A",5.05,2.42,3.6303,5.9737,3.9972,2018-01-11,2018-03-08,"WS06","","","","C0156/A/2018-01-11/2018-03-08/WS06",4.6975,4.47447587329694,0.843432619271145,2.04110693863617,45.6166710120668,"0156"
"445","C0157","A",4.94,2.22,3.5384,5.6956,4.2136,2018-01-11,2018-03-08,"WS14","","","","C0157/A/2018-01-11/2018-03-08/WS14",4.5875,4.36969836482166,0.687001668829965,1.52514370480252,34.9027227389589,"0157"
"446","C0158","A",5.02,1.95,3.6163,5.5127,3.9484,2018-01-11,2018-03-08,"WS14","","","","C0158/A/2018-01-11/2018-03-08/WS14",4.6675,4.44590018916732,0.824878717570133,1.60851349926176,36.1797033406416,"0158"
"447","C0159","A",4.91,1.94,3.6383,5.5479,4.1266,2018-01-11,2018-03-08,"WS14","","","","C0159/A/2018-01-11/2018-03-08/WS14",4.5575,4.34112268069203,0.744291998324257,1.44392647674906,33.261591135657,"0159"
"448","C0160","A",4.99,1.14,3.6191,4.7281,3.7798,2018-01-11,2018-03-08,"WS14","","","","C0160/A/2018-01-11/2018-03-08/WS14",4.6375,4.4173245050377,0.855094679891795,0.974807935076646,22.0678361747011,"0160"
"449","C0161","A",4.96,1.67,3.5557,5.1307,3.8391,2018-01-11,2018-03-08,"WS18","","","","C0161/A/2018-01-11/2018-03-08/WS18",4.6075,4.38874882090807,0.820063492063492,1.36950603174603,31.204930781677,"0161"
"450","C0162","A",5.06,2.14,3.663,5.7911,4.0519,2018-01-11,2018-03-08,"WS18","","","","C0162/A/2018-01-11/2018-03-08/WS18",4.7075,4.48400110134015,0.817254828250552,1.74892533245618,39.0036775845901,"0162"
"451","C0163","A",5.01,2.52,3.5233,6.0025,4.0326,2018-01-11,2018-03-08,"WS18","","","","C0163/A/2018-01-11/2018-03-08/WS18",4.6575,4.43637496112411,0.794570829299774,2.00231848983543,45.134113040077,"0163"
"452","C0164","A",4.92,2.49,3.5505,5.9764,3.9883,2018-01-11,2018-03-08,"WS18","","","","C0164/A/2018-01-11/2018-03-08/WS18",4.5675,4.35064790873524,0.819530895750031,2.04063193041758,46.9040927518035,"0164"
"453","C0165","A",4.98,2.37,3.6133,5.9465,4.0976,2018-01-11,2018-03-08,"WS27","","","","C0165/A/2018-01-11/2018-03-08/WS27",4.6275,4.40779927699449,0.792430996056918,1.8780614606549,42.6076902017071,"0165"
"454","C0166","A",5.01,2.29,3.6452,5.9265,3.9492,2018-01-11,2018-03-08,"WS27","","","","C0166/A/2018-01-11/2018-03-08/WS27",4.6575,4.43637496112411,0.86674264673651,1.98484066102661,44.7401465931022,"0166"
"455","C0167","A",4.98,2.27,3.5725,5.7859,3.8731,2018-01-11,2018-03-08,"WS27","","","","C0167/A/2018-01-11/2018-03-08/WS27",4.6275,4.40779927699449,0.864190837625373,1.9617132014096,44.5055021368218,"0167"
"456","C0168","A",5.07,2.81,3.5442,6.3225,4.1749,2018-01-11,2018-03-08,"WS27","","","","C0168/A/2018-01-11/2018-03-08/WS27",4.7175,4.49352632938336,0.772990677752582,2.17210380448476,48.3385129020226,"0168"
"457","C0169","A",5.06,2.25,3.662,5.8592,3.9528,2018-01-11,2018-03-08,"WS13","","","","C0169/A/2018-01-11/2018-03-08/WS13",4.7075,4.48400110134015,0.867649736027672,1.95221190606226,43.5372753472071,"0169"
"458","C0170","A",5.02,2.63,3.6451,6.2554,4.0145,2018-01-11,2018-03-08,"WS13","","","","C0170/A/2018-01-11/2018-03-08/WS13",4.6675,4.44590018916732,0.858483699191664,2.25781212887408,50.7841389326589,"0170"
"459","C0171","A",5,2.69,3.5419,6.1578,3.9863,2018-01-11,2018-03-08,"WS13","","","","C0171/A/2018-01-11/2018-03-08/WS13",4.6475,4.4268497330809,0.83011583011583,2.23301158301158,50.4424527068259,"0171"
"460","C0172","A",4.91,3.19,3.6706,6.7383,4.2007,2018-01-11,2018-03-08,"WS13","","","","C0172/A/2018-01-11/2018-03-08/WS13",4.5575,4.34112268069203,0.827199530592952,2.63876650259152,60.7853474016741,"0172"
"461","C0173","A",4.95,2.03,3.5159,5.5096,NA,2018-01-11,2018-03-08,"WS08","","","","C0173/A/2018-01-11/2018-03-08/WS08",4.5975,4.37922359286486,NA,NA,NA,"0173"
"462","C0174","A",4.94,1.87,3.5016,5.3347,3.8371,2018-01-11,2018-03-08,"WS08","","","","C0174/A/2018-01-11/2018-03-08/WS08",4.5875,4.36969836482166,0.816976706126234,1.52774644045606,34.9622860185319,"0174"
"465","C0177","A",5,1.75,3.6003,5.3316,4.0288,2018-01-11,2018-03-08,"WS01","","","","C0177/A/2018-01-11/2018-03-08/WS01",4.6475,4.4268497330809,0.752498122797897,1.31687171489632,29.7473778035793,"0177"
"466","C0178","A",5.02,1.16,3.6272,4.776,3.8622,2018-01-11,2018-03-08,"WS01","","","","C0178/A/2018-01-11/2018-03-08/WS01",4.6675,4.44590018916732,0.795438718662953,0.922708913649025,20.7541526887458,"0178"
"467","C0179","A",5.05,1.57,3.6359,5.1858,3.8405,2018-01-11,2018-03-08,"WS01","","","","C0179/A/2018-01-11/2018-03-08/WS01",4.6975,4.47447587329694,0.867991483321505,1.36274662881476,30.4560057401906,"0179"
"468","C0180","A",5.03,0.77,3.5149,4.2464,3.6733,2018-01-11,2018-03-08,"WS01","","","","C0180/A/2018-01-11/2018-03-08/WS01",4.6775,4.45542541721053,0.783458646616542,0.603263157894737,13.5399675991531,"0180"
